,FAKULTA_SP,ROK_NAR,STAT_OBCANSTVI,PSC_BYDL,PSC_CIZI,OBEC_BYDLISTE,OBEC_CIZI,STAT_BYDLISTE,NAZEV_S_SKOLY,STAT_S_SKOLY,ADRESA_S_SKOLY,CIS_OBORU,MATURITA,STRED_SKOLA_CIZI,STRED_SKOLA_CIZI_MISTO,STRED_SKOLA_CIZI_OBOR,VS_SKOLA,NAZEV_VS,STAT_VS,VS_ROK_ABSOL,ROK_PR,CISP_KOD,CZ_NAZEV,FORMA,TYP,PR_NAZEV,PR_OBOR,PR_KOMBINACE,SDRUZENE,KOLO_PRIHLASKY,key,nazev,skupina_oboru,stupen_vzdelani,round
2128,PRF,2004,Česká republika,41155,,Terezín,,Česká republika,"SŠ pedagogická, hotelnictví a služeb",Česká republika,"Litoměřice, Komenského 754/3 , 41201",7842M03,2023,,,,,,,,2023,B0114A330005,Geografie pro vzdělávání,P,B,GEO AJ pv2,,GEO AJ pv,ANO,2,7842M03,Pedagogické lyceum (7842M03),Obecně odborná příprava,Úplné střední odborné vzdělání s maturitou (bez vyučení),2
2129,PRF,2004,Česká republika,41002,,Lukavec,,Česká republika,"SŠ pedagogická, hotelnictví a služeb",Česká republika,"Litoměřice, Komenského 754/3 , 41201",7842M03,2023,,,,,,,,2023,B0114A330005,Geografie pro vzdělávání,P,B,GEO HIpv1,,GEO HI pv,ANO,1,7842M03,Pedagogické lyceum (7842M03),Obecně odborná příprava,Úplné střední odborné vzdělání s maturitou (bez vyučení),1
2130,PRF,2004,Česká republika,41201,,Litoměřice,,Česká republika,"SŠ pedagogická, hotelnictví a služeb",Česká republika,"Litoměřice, Komenského 754/3 , 41201",7842M03,2023,,,,,,,,2023,B0541P170001,Matematika ve firmách a veřejné správě,P,B,MFVS2,,,,2,7842M03,Pedagogické lyceum (7842M03),Obecně odborná příprava,Úplné střední odborné vzdělání s maturitou (bez vyučení),2
2131,PRF,2001,Česká republika,43001,,Chomutov,,Česká republika,"VOŠ ekon., soc. a zdrav., OA, SPgŠ a SZŠ",Česká republika,"Most, Zdeňka Fibicha 2778/20 , 43401",7842M03,2020,,,,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Česká republika,2023.0,2023,N0114A300113,Učitelství biologie pro střední školy,P,N,BI AJ SŠ1,,BIAJ SŠ,ANO,1,7842M03,Pedagogické lyceum (7842M03),Obecně odborná příprava,Úplné střední odborné vzdělání s maturitou (bez vyučení),1
2132,PRF,1998,Česká republika,44001,,Dobroměřice,,Česká republika,"SŠ pedagogická, hotelnictví a služeb",Česká republika,"Litoměřice, Komenského 754/3 , 41201",7842M03,2018,,,,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Česká republika,2023.0,2023,N0114A300117,Učitelství matematiky pro střední školy,P,N,MA INF SŠ1,,MATINF SŠ,ANO,1,7842M03,Pedagogické lyceum (7842M03),Obecně odborná příprava,Úplné střední odborné vzdělání s maturitou (bez vyučení),1
2133,PRF,1999,Česká republika,41181,,Brozany nad Ohří,,Česká republika,SOŠ,Česká republika,,7842M02,2018,,,,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Česká republika,2020.0,2019,B1101,Matematika,P,B,MA VV2,,MA VV,,2,7842M02,Ekonomické lyceum (7842M02),Obecně odborná příprava,Úplné střední odborné vzdělání s maturitou (bez vyučení),2
2134,PRF,0,Česká republika,0,,nevyplněno,,Česká republika,OA a jazyková škola s právem SJZ,Česká republika,"Ústí nad Labem, Pařížská 1670/15 , 40001",7842M02,2019,,,,,,,,2019,B1301,Geografie,P,B,GEO AJ1,,GEO AJ,,1,7842M02,Ekonomické lyceum (7842M02),Obecně odborná příprava,Úplné střední odborné vzdělání s maturitou (bez vyučení),1
2135,PRF,2000,Česká republika,0,,nevyplněno,,Česká republika,OA a jazyková škola s právem SJZ,Česká republika,"Ústí nad Labem, Pařížská 1670/15 , 40001",7842M02,2019,,,,,,,,2019,B1301,Geografie,P,B,GEO TV1,,GEO TV,,1,7842M02,Ekonomické lyceum (7842M02),Obecně odborná příprava,Úplné střední odborné vzdělání s maturitou (bez vyučení),1
2136,PRF,1999,Česká republika,0,,nevyplněno,,Česká republika,"OA gen.Fr.Fajtla Louny, příspěvková org.",Česká republika,"Louny, Osvoboditelů 497 , 44064",7842M02,2019,,,,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Česká republika,2021.0,2019,B1301,Geografie,P,B,GEO1,1301R005 - GEO,,,1,7842M02,Ekonomické lyceum (7842M02),Obecně odborná příprava,Úplné střední odborné vzdělání s maturitou (bez vyučení),1
2137,PRF,0,Česká republika,0,,nevyplněno,,Česká republika,OA a jazyková škola s právem SJZ,Česká republika,"Ústí nad Labem, Pařížská 1670/15 , 40001",7842M02,2019,,,,,,,,2019,B1301,Geografie,P,B,GSE1,1301R019 - GSE,,,1,7842M02,Ekonomické lyceum (7842M02),Obecně odborná příprava,Úplné střední odborné vzdělání s maturitou (bez vyučení),1
2138,PRF,2000,Česká republika,0,,nevyplněno,,Česká republika,OA a jazyková škola s právem SJZ,Česká republika,"Ústí nad Labem, Pařížská 1670/15 , 40001",7842M02,2020,,,,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Česká republika,2021.0,2019,B1301,Geografie,P,B,GSE2,1301R019 - GSE,,,2,7842M02,Ekonomické lyceum (7842M02),Obecně odborná příprava,Úplné střední odborné vzdělání s maturitou (bez vyučení),2
2139,PRF,1999,Česká republika,41181,,Brozany nad Ohří,,Česká republika,SOŠ,Česká republika,,7842M02,2018,,,,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Česká republika,2020.0,2019,B1701,Fyzika,P,B,FY MA2,,FY  MA,,2,7842M02,Ekonomické lyceum (7842M02),Obecně odborná příprava,Úplné střední odborné vzdělání s maturitou (bez vyučení),2
2140,PRF,0,Česká republika,0,,nevyplněno,,Česká republika,Obch.akademie a Jazyk.škola s právem SJZ,Česká republika,"Šumperk, Hlavní třída 652/31 , 78701",7842M02,2014,,,,,,,,2019,B1702,Aplikovaná fyzika,P,B,NANO1,1702R024 - NANO,,,1,7842M02,Ekonomické lyceum (7842M02),Obecně odborná příprava,Úplné střední odborné vzdělání s maturitou (bez vyučení),1
2141,PRF,1999,Česká republika,40001,,Ústí nad Labem,,Česká republika,OA a jazyková škola s právem SJZ,Česká republika,"Ústí nad Labem, Pařížská 1670/15 , 40001",7842M02,2019,,,,TECHNICKA UNIVERZITA  V LIBERCI,TECHNICKA UNIVERZITA  V LIBERCI,Česká republika,2022.0,2019,B1802,Aplikovaná informatika,P,B,IS1,1802R006 - IS,,,1,7842M02,Ekonomické lyceum (7842M02),Obecně odborná příprava,Úplné střední odborné vzdělání s maturitou (bez vyučení),1
2142,PRF,1999,Česká republika,0,,nevyplněno,,Česká republika,OA a jazyková škola s právem SJZ,Česká republika,"Ústí nad Labem, Pařížská 1670/15 , 40001",7842M02,2019,,,,,,,,2019,B1802,Aplikovaná informatika,P,B,IS1,1802R006 - IS,,,1,7842M02,Ekonomické lyceum (7842M02),Obecně odborná příprava,Úplné střední odborné vzdělání s maturitou (bez vyučení),1
2143,PRF,0,Česká republika,0,,nevyplněno,,Česká republika,OA a jazyková škola s právem SJZ,Česká republika,"Ústí nad Labem, Pařížská 1670/15 , 40001",7842M02,2016,,,,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Česká republika,2019.0,2019,N1301,Geografie,P,N,NGEO1,1301T005 - N Geo 1ob,,,1,7842M02,Ekonomické lyceum (7842M02),Obecně odborná příprava,Úplné střední odborné vzdělání s maturitou (bez vyučení),1
2144,PRF,2000,Česká republika,41201,,Litoměřice,,Česká republika,OA a jazyková škola s právem SJZ,Česká republika,"Ústí nad Labem, Pařížská 1670/15 , 40001",7842M02,2020,,,,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Česká republika,2023.0,2020,B1301,Geografie,P,B,GEO HI2,,GEO HI,,2,7842M02,Ekonomické lyceum (7842M02),Obecně odborná příprava,Úplné střední odborné vzdělání s maturitou (bez vyučení),2
2145,PRF,2000,Česká republika,0,,nevyplněno,,Česká republika,OA a jazyková škola s právem SJZ,Česká republika,"Ústí nad Labem, Pařížská 1670/15 , 40001",7842M02,2020,,,,,,,,2020,B1301,Geografie,P,B,GEO TV1,,GEO TV,,1,7842M02,Ekonomické lyceum (7842M02),Obecně odborná příprava,Úplné střední odborné vzdělání s maturitou (bez vyučení),1
2146,PRF,0,Česká republika,0,,nevyplněno,,Česká republika,OA a jazyková škola s právem SJZ,Česká republika,"Ústí nad Labem, Pařížská 1670/15 , 40001",7842M02,2020,,,,,,,,2020,B1301,Geografie,P,B,GEO TV1,,GEO TV,,1,7842M02,Ekonomické lyceum (7842M02),Obecně odborná příprava,Úplné střední odborné vzdělání s maturitou (bez vyučení),1
2147,PRF,0,Česká republika,0,,nevyplněno,,Česká republika,Obchodní akademie,Česká republika,"Lysá nad Labem, Komenského 1534/16 , 28922",7842M02,2015,,,,,,,,2020,B1301,Geografie,P,B,GEO1,1301R005 - GEO,,,1,7842M02,Ekonomické lyceum (7842M02),Obecně odborná příprava,Úplné střední odborné vzdělání s maturitou (bez vyučení),1
2148,PRF,2000,Česká republika,0,,nevyplněno,,Česká republika,OA a jazyková škola s právem SJZ,Česká republika,"Ústí nad Labem, Pařížská 1670/15 , 40001",7842M02,2020,,,,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Česká republika,2021.0,2020,B1301,Geografie,P,B,GSE1,1301R019 - GSE,,,1,7842M02,Ekonomické lyceum (7842M02),Obecně odborná příprava,Úplné střední odborné vzdělání s maturitou (bez vyučení),1
2149,PRF,0,Česká republika,0,,nevyplněno,,Česká republika,OA a jazyková škola s právem SJZ,Česká republika,"Ústí nad Labem, Pařížská 1670/15 , 40001",7842M02,2020,,,,,,,,2020,B1407,Chemie,P,B,TOX1,1407R016 - TOX,,,1,7842M02,Ekonomické lyceum (7842M02),Obecně odborná příprava,Úplné střední odborné vzdělání s maturitou (bez vyučení),1
2150,PRF,1998,Česká republika,0,,nevyplněno,,Česká republika,VOŠ a SOŠ,Česká republika,"Roudnice nad Labem, Špindlerova třída 690 , 41301",7842M02,2018,,,,CESKA ZEMEDELSKA UNIVERZITA V PRAZE,CESKA ZEMEDELSKA UNIVERZITA V PRAZE,Česká republika,,2020,B1802,Aplikovaná informatika,P,B,IS2,1802R006 - IS,,,2,7842M02,Ekonomické lyceum (7842M02),Obecně odborná příprava,Úplné střední odborné vzdělání s maturitou (bez vyučení),2
2151,PRF,1999,Česká republika,0,,nevyplněno,,Česká republika,OA a jazyková škola s právem SJZ,Česká republika,"Ústí nad Labem, Pařížská 1670/15 , 40001",7842M02,2019,,,,,,,,2020,B1802,Aplikovaná informatika,P,B,IS2,1802R006 - IS,,,2,7842M02,Ekonomické lyceum (7842M02),Obecně odborná příprava,Úplné střední odborné vzdělání s maturitou (bez vyučení),2
2152,PRF,1995,Česká republika,0,,nevyplněno,,Česká republika,OA a jazyková škola s právem SJZ,Česká republika,"Ústí nad Labem, Pařížská 1670/15 , 40001",7842M02,2014,,,,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Česká republika,2018.0,2020,N1701,Fyzika,K,N,FY MAKZŠ1,,FY MA ZŠ K,,1,7842M02,Ekonomické lyceum (7842M02),Obecně odborná příprava,Úplné střední odborné vzdělání s maturitou (bez vyučení),1
2153,PRF,2001,Česká republika,0,,nevyplněno,,Česká republika,OA a jazyková škola s právem SJZ,Česká republika,"Ústí nad Labem, Pařížská 1670/15 , 40001",7842M02,2021,,,,,,,,2021,B0114A300118,Biologie pro vzdělávání,P,B,BI AJ pv2,,BI AJ pv,ANO,2,7842M02,Ekonomické lyceum (7842M02),Obecně odborná příprava,Úplné střední odborné vzdělání s maturitou (bez vyučení),2
2154,PRF,1993,Česká republika,0,,nevyplněno,,Česká republika,VOŠ a SOŠ,Česká republika,"Roudnice nad Labem, Špindlerova třída 690 , 41301",7842M02,2014,,,,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Česká republika,2016.0,2021,B0114A300120,Chemie pro vzdělávání,K,B,CHE FYpvK1,,CHE FY pv KS,ANO,1,7842M02,Ekonomické lyceum (7842M02),Obecně odborná příprava,Úplné střední odborné vzdělání s maturitou (bez vyučení),1
2155,PRF,2001,Česká republika,0,,nevyplněno,,Česká republika,OA a SOŠ zemědělská a ekologická,Česká republika,"Žatec, Studentská 1354 , 43801",7842M02,2021,,,,,,,,2021,B0114A300122,Matematika pro vzdělávání,P,B,MA BI pv1,,MAT BI pv,ANO,1,7842M02,Ekonomické lyceum (7842M02),Obecně odborná příprava,Úplné střední odborné vzdělání s maturitou (bez vyučení),1
2156,PRF,2001,Česká republika,0,,nevyplněno,,Česká republika,OA a SOŠ zemědělská a ekologická,Česká republika,"Žatec, Studentská 1354 , 43801",7842M02,2021,,,,,,,,2021,B0114A300122,Matematika pro vzdělávání,P,B,MA FY pv1,,MAT FY pv,ANO,1,7842M02,Ekonomické lyceum (7842M02),Obecně odborná příprava,Úplné střední odborné vzdělání s maturitou (bez vyučení),1
2157,PRF,1993,Česká republika,0,,nevyplněno,,Česká republika,SOŠ,Česká republika,,7842M02,2013,,,,,,,,2021,B0114A300122,Matematika pro vzdělávání,K,B,MA INFpvK1,,MA INF pv KS,ANO,1,7842M02,Ekonomické lyceum (7842M02),Obecně odborná příprava,Úplné střední odborné vzdělání s maturitou (bez vyučení),1
2158,PRF,1999,Česká republika,0,,nevyplněno,,Česká republika,"OA gen.Fr.Fajtla Louny, příspěvková org.",Česká republika,"Louny, Osvoboditelů 497 , 44064",7842M02,2019,,,,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Česká republika,2021.0,2021,B0532A330032,Geografie,P,B,GEO1,,,,1,7842M02,Ekonomické lyceum (7842M02),Obecně odborná příprava,Úplné střední odborné vzdělání s maturitou (bez vyučení),1
2159,PRF,2002,Česká republika,0,,nevyplněno,,Česká republika,"OA, VOŠ ekonomická a JŠ s právem SJZ",Česká republika,"Mladá Boleslav, třída T. G. Masaryka 14 , 29301",7842M02,2021,,,,,,,,2021,B0532A330032,Geografie,P,B,GEO1,,,,1,7842M02,Ekonomické lyceum (7842M02),Obecně odborná příprava,Úplné střední odborné vzdělání s maturitou (bez vyučení),1
2160,PRF,1998,Česká republika,0,,nevyplněno,,Česká republika,VOŠ a SOŠ,Česká republika,"Roudnice nad Labem, Špindlerova třída 690 , 41301",7842M02,2018,,,,CESKA ZEMEDELSKA UNIVERZITA V PRAZE,CESKA ZEMEDELSKA UNIVERZITA V PRAZE,Česká republika,,2021,B0613P140005,Aplikovaná informatika,P,B,API2,,,,2,7842M02,Ekonomické lyceum (7842M02),Obecně odborná příprava,Úplné střední odborné vzdělání s maturitou (bez vyučení),2
2161,PRF,1990,Česká republika,0,,nevyplněno,,Česká republika,Obchodní akademie,Česká republika,"Plzeň, náměstí T. G. Masaryka 1530/13 , 30100",7842M02,2009,,,,UNIVERZITA KARLOVA V PRAZE,UNIVERZITA KARLOVA V PRAZE,Česká republika,,2021,B1701,Fyzika,K,B,FYK1,1701R003 - FY 1ob.,,,1,7842M02,Ekonomické lyceum (7842M02),Obecně odborná příprava,Úplné střední odborné vzdělání s maturitou (bez vyučení),1
2162,PRF,2002,Česká republika,0,,nevyplněno,,Česká republika,SOŠ,Česká republika,,7842M02,2022,,,,,,,,2022,B0114A300122,Matematika pro vzdělávání,P,B,MA GEO pv1,,MAT GEO pv,ANO,1,7842M02,Ekonomické lyceum (7842M02),Obecně odborná příprava,Úplné střední odborné vzdělání s maturitou (bez vyučení),1
2163,PRF,2002,Česká republika,0,,nevyplněno,,Česká republika,OA a jazyková škola s právem SJZ,Česká republika,"Ústí nad Labem, Pařížská 1670/15 , 40001",7842M02,2022,,,,,,,,2022,B0114A300122,Matematika pro vzdělávání,P,B,MA INF pv1,,MAT INF pv,ANO,1,7842M02,Ekonomické lyceum (7842M02),Obecně odborná příprava,Úplné střední odborné vzdělání s maturitou (bez vyučení),1
2164,PRF,2002,Česká republika,40335,,Libouchec,,Česká republika,OA a jazyková škola s právem SJZ,Česká republika,"Ústí nad Labem, Pařížská 1670/15 , 40001",7842M02,2022,,,,,,,,2022,B0114A330005,Geografie pro vzdělávání,P,B,GEO INFpv1,,GEO INF pv,ANO,1,7842M02,Ekonomické lyceum (7842M02),Obecně odborná příprava,Úplné střední odborné vzdělání s maturitou (bez vyučení),1
2165,PRF,1997,Česká republika,0,,nevyplněno,,Česká republika,Obchodní akademie a VOŠ ekonomická,Česká republika,"Tábor, Jiráskova 1615 , 39002",7842M02,2017,,,,,,,,2022,B0511A030020,Biologie,K,B,BI KS2,,,,2,7842M02,Ekonomické lyceum (7842M02),Obecně odborná příprava,Úplné střední odborné vzdělání s maturitou (bez vyučení),2
2166,PRF,2001,Česká republika,0,,nevyplněno,,Česká republika,OA a jazyková škola s právem SJZ,Česká republika,"Ústí nad Labem, Pařížská 1670/15 , 40001",7842M02,2021,,,,,,,,2022,B0511A030020,Biologie,P,B,BI PS2,,,,2,7842M02,Ekonomické lyceum (7842M02),Obecně odborná příprava,Úplné střední odborné vzdělání s maturitou (bez vyučení),2
2167,PRF,1997,Česká republika,40007,,Ústí nad Labem,,Česká republika,OA a jazyková škola s právem SJZ,Česká republika,"Ústí nad Labem, Pařížská 1670/15 , 40001",7842M02,2017,,,,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Česká republika,2020.0,2022,B0541P170001,Matematika ve firmách a veřejné správě,P,B,MFVS1,,,,1,7842M02,Ekonomické lyceum (7842M02),Obecně odborná příprava,Úplné střední odborné vzdělání s maturitou (bez vyučení),1
2168,PRF,2000,Česká republika,0,,nevyplněno,,Česká republika,"OA gen.Fr.Fajtla Louny, příspěvková org.",Česká republika,"Louny, Osvoboditelů 497 , 44064",7842M02,2021,,,,,,,,2022,B0613P140005,Aplikovaná informatika,K,B,APIK2,,,,2,7842M02,Ekonomické lyceum (7842M02),Obecně odborná příprava,Úplné střední odborné vzdělání s maturitou (bez vyučení),2
2169,PRF,2002,Česká republika,40011,,Ústí nad Labem,,Česká republika,OA a jazyková škola s právem SJZ,Česká republika,"Ústí nad Labem, Pařížská 1670/15 , 40001",7842M02,2021,,,,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Česká republika,2023.0,2022,B0613P140005,Aplikovaná informatika,P,B,API1,,,,1,7842M02,Ekonomické lyceum (7842M02),Obecně odborná příprava,Úplné střední odborné vzdělání s maturitou (bez vyučení),1
2170,PRF,2002,Česká republika,0,,nevyplněno,,Česká republika,OA a jazyková škola s právem SJZ,Česká republika,"Ústí nad Labem, Pařížská 1670/15 , 40001",7842M02,2021,,,,,,,,2022,B0613P140005,Aplikovaná informatika,P,B,API1,,,,1,7842M02,Ekonomické lyceum (7842M02),Obecně odborná příprava,Úplné střední odborné vzdělání s maturitou (bez vyučení),1
2171,PRF,2003,Česká republika,0,,nevyplněno,,Česká republika,VOŠ a SOŠ,Česká republika,"Roudnice nad Labem, Špindlerova třída 690 , 41301",7842M02,2022,,,,,,,,2022,B0613P140005,Aplikovaná informatika,P,B,API1,,,,1,7842M02,Ekonomické lyceum (7842M02),Obecně odborná příprava,Úplné střední odborné vzdělání s maturitou (bez vyučení),1
2172,PRF,1998,Ruská federace,0,,nevyplněno,,Česká republika,"Obchodní akademie ELDO, o.p.s.",Česká republika,"Brno, Střední 552/59 , 60200",7842M02,2020,,,,VYSOKÉ UCENÍ TECHNICKÉ V BRNE,VYSOKÉ UCENÍ TECHNICKÉ V BRNE,Česká republika,,2022,B0613P140005,Aplikovaná informatika,P,B,API2,,,,2,7842M02,Ekonomické lyceum (7842M02),Obecně odborná příprava,Úplné střední odborné vzdělání s maturitou (bez vyučení),2
2173,PRF,2002,Česká republika,40335,,Libouchec,,Česká republika,OA a jazyková škola s právem SJZ,Česká republika,"Ústí nad Labem, Pařížská 1670/15 , 40001",7842M02,2022,,,,,,,,2023,B0114A330005,Geografie pro vzdělávání,P,B,GEO SV pv2,,GEO SV pv,ANO,2,7842M02,Ekonomické lyceum (7842M02),Obecně odborná příprava,Úplné střední odborné vzdělání s maturitou (bez vyučení),2
